step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,CASH_OUT,301493.65,C1475566767,160128.05,0,C1181708889,603771.5,684138.15,0,0
7,PAYMENT,6365.49,C851241091,4056,0,M1282509673,0,0,0,0
7,PAYMENT,13155.28,C466989512,32310,19154.72,M1452287711,0,0,0,0
8,PAYMENT,7742.46,C2010860541,8869.26,1126.8,M813031458,0,0,0,0
8,CASH_IN,88706.29,C1354830045,6270750.25,6359456.54,C347725669,138169.32,22242.91,0,0
8,CASH_IN,91501.81,C1363548442,2355348.98,2446850.78,C716442925,419305.45,4271358.73,0,0
1,CASH_OUT,123797.1,C295640874,23621.65,0,C557041912,153674.01,557537.26,0,0
7,PAYMENT,12687.69,C625416245,723.42,0,M613521831,0,0,0,0
8,PAYMENT,7863.86,C1039378936,0,0,M1762006059,0,0,0,0
2,CASH_OUT,74226.4,C778234583,11558,0,C726762476,0,74226.4,0,0
1,CASH_OUT,306280.12,C2044825144,0,0,C1360767589,1536262.52,2107965.39,0,0
6,PAYMENT,9524.45,C1068773063,0,0,M528162154,0,0,0,0
8,CASH_OUT,92723.49,C1185501830,153966,61242.51,C1105527690,32459,3518763.02,0,0
7,PAYMENT,3428.13,C1934957662,0,0,M350419467,0,0,0,0
7,PAYMENT,11441.07,C1086477245,52041,40599.93,M871088597,0,0,0,0
6,PAYMENT,11149.55,C252451553,29535,18385.45,M2017312999,0,0,0,0
7,CASH_OUT,362017.51,C340425429,0,0,C70895366,456005.93,1396863.34,0,0
7,PAYMENT,11425.82,C342576236,37084.78,25658.96,M1528194080,0,0,0,0
8,PAYMENT,11171.46,C2039550308,330,0,M1341057106,0,0,0,0
1,TRANSFER,288638.46,C596333086,0,0,C747464370,1106431.03,1567434.81,0,0
8,PAYMENT,8341.51,C111864851,347104.9,338763.39,M1308915611,0,0,0,0
8,PAYMENT,3270.03,C1778776272,57711,54440.97,M62146645,0,0,0,0
7,PAYMENT,5296.62,C15405234,149718,144421.38,M392454746,0,0,0,0
7,PAYMENT,10777.16,C154723658,198,0,M571309751,0,0,0,0
8,CASH_IN,69998.42,C2132705153,5986304.55,6056302.98,C520876240,90518.93,0,0,0
7,CASH_OUT,283024.64,C380675952,998438.95,715414.31,C1894575391,1281384.56,3443379.49,0,0
4,CASH_OUT,205675.07,C805957335,0,0,C2083562754,2317150.66,2748383.99,0,0
6,CASH_IN,85450.99,C796756604,6328983.6,6414434.59,C749524318,101058,15607.01,0,0
8,CASH_IN,156635.32,C1764386225,5356578.24,5513213.55,C830831744,2022191.66,2838892.83,0,0
8,TRANSFER,2158290.89,C1821775051,0,0,C2011996123,3032527.09,9264344.9,0,0
6,PAYMENT,18791.59,C65194223,91248,72456.41,M688392165,0,0,0,0
8,TRANSFER,86210.76,C1911045472,0,0,C1103621993,758588.14,129998.25,0,0
6,PAYMENT,5017.33,C178405137,0,0,M1705512923,0,0,0,0
1,PAYMENT,689.85,C2112135199,0,0,M738111983,0,0,0,0
6,PAYMENT,10529.72,C357532288,99016,88486.28,M620301055,0,0,0,0
7,PAYMENT,11511.84,C1772528921,16178,4666.16,M233846794,0,0,0,0
5,PAYMENT,920.12,C1106755629,14969,14048.88,M1714507758,0,0,0,0
8,CASH_OUT,78555.07,C1813368297,0,0,C2065199032,218796.77,349087.32,0,0
7,CASH_OUT,244749.98,C104268516,66372.08,0,C2083562754,6385836.94,1.81E+07,0,0
8,CASH_OUT,205232.77,C175871603,43796.95,0,C1205603525,287819.76,149261.82,0,0
8,PAYMENT,11119.16,C1630236204,236,0,M1162766641,0,0,0,0
7,CASH_IN,93809.09,C1780172884,2523519.52,2617328.61,C726762476,164491.46,70682.37,0,0
8,CASH_OUT,171575.04,C258361097,0,0,C312537393,1001709.03,4810603.67,0,0
7,PAYMENT,17005.29,C618065446,11591,0,M710977520,0,0,0,0
8,CASH_IN,352766.46,C1956738510,1422956.53,1775723,C1825389809,1137677.37,1077837.29,0,0
8,CASH_IN,141037.86,C1685991005,2295035.17,2436073.03,C1805683209,5871569.06,7428081.5,0,0
4,PAYMENT,532.13,C1600249858,6012,5479.87,M860176544,0,0,0,0
7,PAYMENT,8300.42,C1421969291,15637,7336.58,M670491331,0,0,0,0
6,CASH_IN,94628.7,C511507785,6809174.18,6903802.87,C1820528317,94725,0,0,0
8,TRANSFER,2604737.7,C1330340544,0,0,C885951223,2854849.94,7882930.45,0,0
8,CASH_OUT,111428.66,C1621201167,0,0,C1423992712,1.06E+07,1.38E+07,0,0
7,CASH_IN,17990.11,C553541866,7721660.22,7739650.33,C158876320,151334.51,2984846.84,0,0
8,CASH_OUT,191932.72,C1219622530,0,0,C1150610696,1316333.95,2040211.46,0,0
8,CASH_OUT,170018.63,C1718780674,0,0,C508000580,1053837.45,1547638.64,0,0
6,CASH_OUT,248408.34,C148232830,0,0,C173783788,320218.78,295284.85,0,0
8,PAYMENT,16320.97,C1805251684,24103.29,7782.32,M1644070919,0,0,0,0
1,TRANSFER,38829.9,C2006835220,708735.91,669906.01,C747464370,1822523.08,1567434.81,0,0
8,PAYMENT,2018.25,C59510324,0,0,M1132300059,0,0,0,0
7,CASH_IN,132499.75,C602011152,10269,142768.75,C1750905143,135327.21,2827.46,0,0
8,CASH_OUT,44566.72,C382751011,0,0,C1757877803,1652523.94,2325850.99,0,0
8,PAYMENT,17229.69,C1385718922,341948.25,324718.56,M1154038476,0,0,0,0
7,PAYMENT,2383.72,C2019716886,24387.57,22003.85,M47731847,0,0,0,0
1,PAYMENT,4573.12,C1408533352,13490.65,8917.54,M617928649,0,0,0,0
8,CASH_IN,300603.26,C764189893,1.44E+07,1.47E+07,C1540720037,884878.8,1159645.73,0,0
8,CASH_IN,57871.12,C2144173969,3078454,3136325.12,C847761155,196115.36,0,0,0
8,PAYMENT,14679.99,C1454174723,0,0,M802332120,0,0,0,0
7,PAYMENT,1977.68,C156916511,1017,0,M1253881765,0,0,0,0
8,TRANSFER,765516.34,C739818809,67872.15,0,C1833467691,0,1329152.12,0,0
4,PAYMENT,957.52,C1149526768,213,0,M2021230836,0,0,0,0
7,PAYMENT,4479.71,C1494650076,48630.5,44150.79,M1832051218,0,0,0,0
8,PAYMENT,7054.05,C1887657647,20566.5,13512.45,M1640666539,0,0,0,0
7,PAYMENT,6658.5,C343389355,103,0,M352652823,0,0,0,0
7,PAYMENT,1609.73,C793935829,1996,386.27,M158086875,0,0,0,0
7,PAYMENT,173.52,C159936195,101520.61,101347.09,M1878024069,0,0,0,0
7,PAYMENT,370.83,C1099871530,4625599.45,4625228.62,M1092551416,0,0,0,0
8,CASH_OUT,171492.43,C2120664084,30679,0,C265108079,1480061.93,4937135.42,0,0
4,PAYMENT,13061.21,C154487101,0,0,M162752456,0,0,0,0
8,PAYMENT,6420.2,C309591784,168237.09,161816.89,M377529497,0,0,0,0
6,PAYMENT,42621.98,C1328225951,0,0,M2130299045,0,0,0,0
7,CASH_OUT,331229.81,C328246330,88720.12,0,C1339257929,388268.14,561712.86,0,0
8,TRANSFER,323085.22,C1813190083,0,0,C1373467808,650009.65,1031613.74,0,0
1,CASH_IN,71151.31,C336927685,2091563.17,2162714.48,C1068824137,336243.67,265092.36,0,0
1,TRANSFER,864389.49,C605686842,1848507.28,984117.79,C33524623,1751348.58,1517262.16,0,0
6,PAYMENT,5948.05,C1772579700,0,0,M500450241,0,0,0,0
2,CASH_IN,218881.33,C1846307450,5020868.75,5239750.08,C1286084959,1923049.64,1923836.34,0,0
5,PAYMENT,5743.03,C2084324667,50388,44644.97,M460922314,0,0,0,0
1,TRANSFER,34115.82,C1378280450,32043,0,C2089016471,245.56,34361.39,0,0
7,PAYMENT,8988.08,C358985663,0,0,M1478332044,0,0,0,0
8,PAYMENT,20867.75,C322430825,0,0,M1344791022,0,0,0,0
8,CASH_IN,64656.15,C94614959,2509428.41,2574084.56,C2143268962,100067,0,0,0
7,PAYMENT,3056.74,C1796863160,411081,408024.26,M1527523536,0,0,0,0
5,CASH_OUT,89888.52,C548752638,0,0,C97730845,1.29E+07,1.41E+07,0,0
7,PAYMENT,13057.93,C458184662,0,0,M989075280,0,0,0,0
1,DEBIT,4993.81,C1088744071,20801,15807.19,C488044861,120766.35,5203.54,0,0
8,CASH_OUT,139325.3,C91177510,0,0,C1753714541,1680089.73,868119.25,0,0
8,PAYMENT,2901.99,C1497534082,10719,7817.01,M203939387,0,0,0,0
8,TRANSFER,118517.05,C259576171,0,0,C66893623,128639.49,532921.62,0,0
8,PAYMENT,5791.36,C2113885188,63966,58174.64,M1132223013,0,0,0,0
1,CASH_IN,15054.61,C628392976,295596.43,310651.04,C832279283,33340,185389.8,0,0
7,PAYMENT,370.01,C2023082628,21076,20705.99,M202237641,0,0,0,0
7,PAYMENT,14093.9,C1335472383,0,0,M531832315,0,0,0,0
8,PAYMENT,10654.5,C1450077588,39807,29152.5,M1659309684,0,0,0,0
8,CASH_OUT,108754.36,C898124543,125933,17178.64,C2143268962,72347.56,0,0,0
8,PAYMENT,10151.23,C226245741,49964,39812.77,M465426483,0,0,0,0
7,TRANSFER,155379.43,C1711349692,532938,377558.57,C1615804266,646977.79,522428.46,0,0
7,PAYMENT,1805.14,C999981756,19079,17273.86,M736357171,0,0,0,0
8,TRANSFER,987748.59,C2142823008,70692,0,C1566158153,10178.87,3470699.47,0,0
8,TRANSFER,1116677.63,C240951485,11711,0,C1734649556,42165,1047835.63,0,0
8,PAYMENT,19377.67,C496997888,69453,50075.33,M2039469151,0,0,0,0
8,CASH_IN,88796.2,C2031134498,6131987.09,6220783.28,C599726537,1021178.43,528200.34,0,0
8,PAYMENT,6816.62,C610478722,30607,23790.38,M1218787317,0,0,0,0
8,PAYMENT,15238.5,C190035656,0,0,M147508715,0,0,0,0
8,PAYMENT,3712.24,C1968951898,52029,48316.76,M918490999,0,0,0,0
7,CASH_OUT,167538.42,C394159238,696714.01,529175.59,C118648358,345357.47,948711.06,0,0
3,CASH_IN,168846.2,C500096147,2364949.86,2533796.06,C11003494,1.15E+07,1.12E+07,0,0
8,CASH_OUT,506000.61,C268928586,0,0,C2112826959,935666.01,2258719.46,0,0
8,PAYMENT,8719.87,C230733619,0,0,M665193750,0,0,0,0
8,CASH_IN,224004.23,C1660004173,159591,383595.23,C575335780,238614.45,14610.22,0,0
6,PAYMENT,27535.02,C149861573,36029,8493.98,M768047458,0,0,0,0
6,PAYMENT,2022.78,C581486647,0,0,M1599695386,0,0,0,0
8,PAYMENT,5559.86,C863417802,69331,63771.14,M519259887,0,0,0,0
8,PAYMENT,8450.17,C2111688721,29492,21041.83,M1793912921,0,0,0,0
2,PAYMENT,9157.3,C1277882374,10772,1614.7,M1141059550,0,0,0,0
1,TRANSFER,635507.97,C65080774,0,0,C747464370,834457.23,1567434.81,0,0
8,PAYMENT,505.92,C540226154,130197.81,129691.9,M2089806029,0,0,0,0
8,PAYMENT,5213.52,C1564699077,205246.12,200032.59,M384376175,0,0,0,0
4,DEBIT,351.23,C582495711,21018,20666.77,C1983747920,95508.95,244180.06,0,0
1,PAYMENT,360.13,C2086068243,38939,38578.87,M1070194629,0,0,0,0
2,PAYMENT,4478.67,C213383793,10604,6125.33,M1040172900,0,0,0,0
8,CASH_OUT,96994.67,C608854176,0,0,C1649686970,236909.87,0,0,0
3,PAYMENT,1341.34,C1014698874,41911.6,40570.26,M1751325469,0,0,0,0
8,CASH_IN,75782.2,C863549638,6561300.52,6637082.71,C1507516448,247733.96,150665.89,0,0
8,PAYMENT,35698.18,C1562821206,0,0,M335663575,0,0,0,0
8,CASH_IN,69037.56,C1460705214,4537870.31,4606907.87,C1919277981,163744.97,0,0,0
7,PAYMENT,4137.01,C1728977887,929,0,M2038821697,0,0,0,0
7,PAYMENT,3380.52,C1236581660,5653,2272.48,M2111414668,0,0,0,0
2,TRANSFER,132513.7,C1825811850,11636,0,C655381473,220237.06,352750.76,0,0
8,PAYMENT,5680.06,C1817217316,0,0,M326007580,0,0,0,0
8,CASH_OUT,489203.35,C1058561002,288902.08,0,C1435804085,568120.98,1501855.54,0,0
7,CASH_IN,180908.52,C178433581,8817084.34,8997992.85,C1261940766,419752.57,129579.09,0,0
8,PAYMENT,29091.05,C732132118,0,0,M1007023026,0,0,0,0
8,CASH_OUT,180840.01,C187700154,0,0,C1924874046,247069.18,148444.02,0,0
8,DEBIT,1969.02,C126190167,11378,9408.98,C1033887610,10820,0,0,0
7,PAYMENT,9246.48,C1548028256,0,0,M2086649316,0,0,0,0
7,PAYMENT,9653.02,C202325880,10687,1033.98,M139533828,0,0,0,0
7,CASH_IN,33919.56,C656704934,4084307.94,4118227.49,C170899621,373103,7569059.16,0,0
8,PAYMENT,8565.27,C239021600,35552,26986.73,M1287886016,0,0,0,0
2,PAYMENT,1666.17,C1154481189,29796.87,28130.7,M708222484,0,0,0,0
8,CASH_IN,51546.54,C239124849,2812008.89,2863555.43,C1276319779,461697.76,233780.87,0,0
8,CASH_OUT,73841.68,C1553904703,16971,0,C1219161283,0,0,0,0
7,CASH_IN,201289.94,C1183285782,166120.51,367410.45,C854671988,375540.42,0,0,0
8,PAYMENT,11484.6,C536537121,14504,3019.4,M479290609,0,0,0,0
8,PAYMENT,783.66,C232904770,0,0,M1357504973,0,0,0,0
6,PAYMENT,12795.92,C886096689,17020.26,4224.34,M962124674,0,0,0,0
1,PAYMENT,507.12,C1389509050,87005,86497.88,M828326869,0,0,0,0
1,CASH_OUT,28404.6,C2091072548,0,0,C1282788025,51744,0,0,0
8,CASH_IN,341609.29,C779122132,960307.44,1301916.73,C1060041730,6720363.15,1.65E+07,0,0
3,PAYMENT,401.1,C2117382439,36844.95,36443.85,M1738396212,0,0,0,0
8,CASH_OUT,352627.37,C463844008,32097,0,C921866695,166995.99,549385.07,0,0
7,PAYMENT,7382.31,C451046489,240126,232743.69,M363717234,0,0,0,0
4,CASH_IN,120836.05,C1185465012,6969613.45,7090449.49,C1916720513,6648460.76,6778025.76,0,0
7,PAYMENT,4532.18,C1728066720,11650,7117.82,M854761186,0,0,0,0
8,TRANSFER,165301.48,C1272024680,6055,0,C1722902384,0,681456.39,0,0
8,PAYMENT,8748.81,C1821771962,51250,42501.19,M361847129,0,0,0,0
7,PAYMENT,10556.43,C685391537,122607,112050.57,M1207295476,0,0,0,0
1,CASH_IN,65236.81,C1693799911,2961758.83,3026995.64,C1749186397,423238.86,277515.05,0,0
8,PAYMENT,1490.2,C738848490,78960,77469.8,M1116071598,0,0,0,0
7,CASH_IN,141256.14,C467921234,11523,152779.14,C36437323,18903.97,0,0,0
1,DEBIT,2356.99,C2083154356,34681,32324.01,C1234776885,2643188.16,2025098.66,0,0
7,CASH_OUT,25516.29,C1227740311,0,0,C836514715,1397259.67,2511051.14,0,0
7,PAYMENT,6863.38,C381892750,52287,45423.62,M216800482,0,0,0,0
8,PAYMENT,5916.83,C83610176,20218,14301.17,M875890837,0,0,0,0
7,PAYMENT,5285.95,C927900742,306988.74,301702.79,M1427223409,0,0,0,0
7,CASH_OUT,104222.23,C11458750,0,0,C861958315,105946.89,531628.29,0,0
8,CASH_OUT,51720.09,C660993349,21624,0,C349015546,1697509.75,1784885.44,0,0
8,CASH_OUT,285810.86,C1182135728,7059,0,C2094777811,8575.57,4984096.57,0,0
8,CASH_IN,25187.17,C720155857,1649447.64,1674634.81,C981198566,128267.01,1039842.77,0,0
8,PAYMENT,11189.3,C1973764766,0,0,M2106622700,0,0,0,0
7,PAYMENT,5756.56,C1799201343,0,0,M1774347256,0,0,0,0
8,CASH_OUT,246779.54,C1115145059,3090,0,C1153596299,0,73427.85,0,0
7,PAYMENT,1313.58,C1512604286,476,0,M287346526,0,0,0,0
8,CASH_OUT,289738.98,C875221667,13015,0,C542766981,29100.14,0,0,0
8,CASH_IN,107349.93,C1234494127,20865,128214.93,C678308721,208911.11,101561.18,0,0
1,PAYMENT,727.25,C60187547,82019,81291.75,M723689932,0,0,0,0
8,CASH_OUT,45955.89,C2099934818,16315,0,C573200870,22877,560396.95,0,0
2,CASH_IN,177577.58,C311559967,5241340.73,5418918.31,C1068824137,428769.98,45982.28,0,0
1,PAYMENT,9021.44,C1128158063,1536,0,M144467413,0,0,0,0
8,PAYMENT,1802.51,C1776779519,684252.12,682449.61,M444777909,0,0,0,0
7,CASH_OUT,280778.74,C1741280567,0,0,C1832580921,683914.08,2003455.42,0,0
8,PAYMENT,5647.81,C305806141,0,0,M1847001824,0,0,0,0
8,CASH_OUT,112213.89,C294387561,90670,0,C952219856,422613.66,821571.37,0,0
8,PAYMENT,8676.9,C1868413183,0,0,M2043051330,0,0,0,0
8,PAYMENT,3856.69,C1361205226,384244,380387.31,M1063606102,0,0,0,0
8,CASH_IN,290140.25,C508548659,31140,321280.25,C717951588,1385223.08,989801.23,0,0
8,TRANSFER,160241.49,C371712193,52088.77,0,C1525944481,11753,437561.96,0,0
7,TRANSFER,5460002.91,C666654362,5460002.91,0,C1726301214,0,0,1,0
7,PAYMENT,3994.77,C764043320,0,0,M122958939,0,0,0,0
7,PAYMENT,1349.38,C1700614789,0,0,M921812350,0,0,0,0
8,CASH_OUT,174485.69,C422232580,0,0,C1407083386,444149.14,1013969.68,0,0
6,TRANSFER,308882.21,C860326447,21996,0,C2011996123,186,1906158.59,0,0
6,CASH_IN,56799.45,C116919541,6807643.54,6864442.99,C1746150957,180938.43,179072.77,0,0
7,PAYMENT,5429.38,C1811518630,50058,44628.62,M1660712442,0,0,0,0
2,PAYMENT,7853.17,C923032392,0,0,M1622362417,0,0,0,0
7,PAYMENT,6159.54,C76288211,0,0,M303218042,0,0,0,0
6,PAYMENT,2564.44,C1445443819,15256,12691.56,M1241385933,0,0,0,0
2,PAYMENT,10375.5,C2083951216,73405,63029.5,M167275971,0,0,0,0
1,PAYMENT,1834.74,C851480926,40061,38226.26,M275754769,0,0,0,0
8,CASH_OUT,349544.23,C37255978,0,0,C653745564,2149849.51,2463244.43,0,0
7,PAYMENT,7095.04,C267375778,116003.15,108908.11,M114452799,0,0,0,0
7,TRANSFER,520367.43,C2087016410,50368,0,C2113748097,17321.91,649298.27,0,0
8,CASH_IN,238515.19,C663161974,1.39E+07,1.42E+07,C526035976,1251529.78,404380.68,0,0
7,CASH_IN,36082.25,C2126894049,4158461.38,4194543.63,C1706891711,134607.94,98525.69,0,0
7,CASH_IN,201410.49,C432371903,5633627.05,5835037.54,C347725669,486065.39,266931.55,0,0
8,PAYMENT,9110.19,C1544267516,106628,97517.81,M1049045289,0,0,0,0
1,CASH_IN,184263.87,C1981372076,2339038.21,2523302.08,C1816757085,1.07E+07,1.01E+07,0,0
7,CASH_IN,53695.05,C1190042877,51246,104941.05,C478124129,58452.12,4757.07,0,0
5,PAYMENT,29762.68,C1515730720,26055.58,0,M1322359657,0,0,0,0
8,PAYMENT,11720.17,C155726685,29736,18015.83,M1519004034,0,0,0,0
8,CASH_IN,262010.06,C408889638,8543002.87,8805012.93,C2109097173,857499.88,147308.68,0,0
8,PAYMENT,4822.55,C830226579,5079,256.45,M1266607627,0,0,0,0
7,CASH_OUT,299997.55,C847371359,36869.82,0,C1894575391,787215.55,3443379.49,0,0
8,TRANSFER,58949.4,C339429743,0,0,C555334025,80091.98,72786.24,0,0
8,PAYMENT,9737.21,C74240842,12499,2761.79,M442490030,0,0,0,0
7,PAYMENT,3770.26,C537154265,22866,19095.74,M1324634404,0,0,0,0
7,CASH_IN,8893.16,C1386805129,7366239.26,7375132.42,C1120735174,36793.27,0,0,0
8,PAYMENT,16875.54,C1519928255,285416.58,268541.04,M921549721,0,0,0,0
7,PAYMENT,10115.13,C214869182,32050,21934.87,M1090073068,0,0,0,0
2,PAYMENT,5745.53,C927369095,21032,15286.47,M1374431318,0,0,0,0
7,CASH_OUT,413101.04,C900531427,0,0,C289039926,1610328.43,0,0,0
8,CASH_IN,1468.6,C1952769951,6407941.95,6409410.55,C1403808692,11926,0,0,0
6,PAYMENT,32013.7,C14926701,30810,0,M964301023,0,0,0,0
8,PAYMENT,3816.21,C1292005889,0,0,M1555709241,0,0,0,0
5,PAYMENT,2750.32,C1106675375,0,0,M1038014730,0,0,0,0
7,TRANSFER,232400.67,C2362977,60096,0,C773898763,4114,272559.94,0,0
8,CASH_IN,60668.77,C1046686721,5412233.39,5472902.16,C1141137903,8618397.07,1.41E+07,0,0
8,PAYMENT,22350.72,C846335734,0,0,M410802244,0,0,0,0
7,TRANSFER,156073.92,C349482748,0,0,C1436838899,407023,0,0,0
8,CASH_OUT,253553.04,C838715126,0,0,C465257140,1052323.91,1761413.49,0,0
6,TRANSFER,225464.91,C361948480,103559,0,C1297685781,81276.96,542942.3,0,0
3,CASH_OUT,13326.35,C1714961449,507,0,C747464370,90450.54,103776.89,0,0
8,CASH_OUT,86011.8,C224829985,0,0,C2067466390,223148.19,1178249.03,0,0
8,PAYMENT,8240.78,C1313496869,0,0,M1732099690,0,0,0,0
8,TRANSFER,641867.04,C889596738,11539,0,C627675433,65591.04,5189726.17,0,0
7,PAYMENT,2797.17,C732078063,73723,70925.83,M864787391,0,0,0,0
6,PAYMENT,22344.15,C1351568309,14143,0,M1443030336,0,0,0,0
7,PAYMENT,5920.5,C1797491066,0,0,M1088236798,0,0,0,0
2,DEBIT,394.34,C57638267,75374,74979.66,C621014131,107168,0,0,0
8,CASH_OUT,26802.82,C543004961,0,0,C573200870,68832.89,560396.95,0,0
1,CASH_IN,49031.62,C700348233,4549357.8,4598389.42,C459857341,378578.48,387263.02,0,0
8,PAYMENT,7409.91,C1097838358,16436,9026.09,M111873610,0,0,0,0
7,PAYMENT,11974.84,C1621386027,11685.05,0,M374412585,0,0,0,0
8,PAYMENT,14695.48,C361700122,0,0,M1040354359,0,0,0,0
8,TRANSFER,400861.46,C1523286511,0,0,C208427878,729088.03,1454807.63,0,0
5,CASH_IN,585796.59,C1982072255,1.04E+07,1.09E+07,C728526866,5925754.14,5154700.22,0,0
7,TRANSFER,747998.54,C264425599,175884.93,0,C1233191588,52677,0,0,0
8,TRANSFER,821394.62,C106819604,0,0,C1105527690,838870.71,3518763.02,0,0
7,CASH_OUT,156103.3,C1022473723,0,0,C392292416,3324326.81,3267222.75,0,0
1,PAYMENT,13.54,C1172417096,16743.76,16730.22,M314966354,0,0,0,0
1,PAYMENT,1012.84,C143295000,88926.2,87913.35,M1353838640,0,0,0,0
1,PAYMENT,8923.42,C1727026317,1783965.28,1775041.86,M779051277,0,0,0,0
7,CASH_OUT,297433.87,C37565677,501407,203973.13,C711248671,11192,1522032.15,0,0
8,CASH_IN,88161.48,C373381960,1118167.72,1206329.2,C1371191175,169755.68,1093896.21,0,0
3,PAYMENT,5153.28,C388005723,30246,25092.72,M925913781,0,0,0,0
7,PAYMENT,3188.19,C470729986,29413,26224.81,M1653072658,0,0,0,0
8,PAYMENT,2440.79,C705715110,166950,164509.21,M587701107,0,0,0,0
3,PAYMENT,9778.62,C272220100,95292,85513.38,M2139431292,0,0,0,0
7,PAYMENT,4180.78,C2105375514,15685,11504.22,M108541652,0,0,0,0
6,PAYMENT,2892.49,C462959967,132856,129963.51,M155833159,0,0,0,0
2,CASH_IN,68513.25,C233309087,1330326.28,1398839.54,C1577213552,156315.24,8722.97,0,0
6,PAYMENT,11240.64,C189565366,0,0,M1425418950,0,0,0,0
6,PAYMENT,20601.02,C222556677,934,0,M47843184,0,0,0,0
8,CASH_OUT,153511.18,C1407117218,0,0,C1076835071,962554.3,2161457.75,0,0
7,CASH_IN,149203.46,C1195376073,3603672.52,3752875.99,C1508631684,153224.15,104710,0,0
8,TRANSFER,183276.4,C152839168,0,0,C1937294500,348086.44,893126.62,0,0
2,CASH_OUT,56432.77,C1015539383,0,0,C681979935,119699.03,176131.8,0,0
8,CASH_IN,267287.85,C1442564011,168,267455.85,C1434389049,0,0,0,0
1,CASH_OUT,128487.35,C50503805,0,0,C747464370,701404.75,1567434.81,0,0
7,PAYMENT,5704.64,C962090205,29933,24228.36,M1404437909,0,0,0,0
8,CASH_OUT,219129.65,C392721055,0,0,C1749476584,1567807.36,2294866.91,0,0
7,CASH_OUT,44970.28,C308195913,4413.96,0,C796028148,688,536073.63,0,0
8,PAYMENT,1076.09,C778905934,0,0,M324016438,0,0,0,0
6,PAYMENT,6920.66,C1805660016,260072,253151.34,M780709176,0,0,0,0
8,CASH_IN,247512.37,C1190353065,788593.15,1036105.51,C1395746279,1712065.81,1391020.69,0,0
7,CASH_IN,48225.36,C1005246901,52795.84,101021.2,C1736800800,99861,0,0,0
1,CASH_OUT,102265.88,C1562764987,58369.71,0,C392292416,1438958.75,3420103.09,0,0
3,PAYMENT,23347.8,C521311335,7871.75,0,M1684854630,0,0,0,0
5,PAYMENT,9201.12,C1349536242,198647,189445.88,M1318348444,0,0,0,0
8,PAYMENT,2285.23,C1091933224,12684,10398.77,M882463693,0,0,0,0
7,CASH_OUT,131956.33,C882260291,0,0,C71555810,960188.98,318323.43,0,0
7,PAYMENT,17352.02,C665696527,19417.63,2065.61,M534213125,0,0,0,0
8,TRANSFER,975201,C352502630,0,0,C638590716,3094308.88,4592962.92,0,0
8,PAYMENT,9420.55,C2038778526,10633,1212.45,M1015319474,0,0,0,0
6,DEBIT,3649.45,C759826033,15598,11948.55,C134604590,26488.54,30137.99,0,0
7,CASH_IN,75237.76,C1914683944,416041.36,491279.12,C1083142315,169593.48,141673.25,0,0
8,TRANSFER,578852.19,C503161284,0,0,C362585233,1151179.21,2489006.65,0,0
1,PAYMENT,2185.54,C589309113,20826.99,18641.45,M1437129801,0,0,0,0
1,PAYMENT,22043.92,C258737099,0,0,M1190566357,0,0,0,0
8,TRANSFER,677160.97,C1621495150,62080,0,C1520366382,0,1181881.76,0,0
8,CASH_IN,123354.2,C362386272,468965.87,592320.07,C1527761090,253913.33,117014.68,0,0
8,CASH_IN,139469.73,C579647029,2269046.02,2408515.75,C1440282299,393409.85,878239.73,0,0
8,TRANSFER,1621543.69,C91325708,50265,0,C1359484306,4745069.72,7364724.84,0,0
1,PAYMENT,6598.71,C727666004,16392,9793.29,M1601935322,0,0,0,0
3,PAYMENT,303.62,C1781368445,30888,30584.38,M1941639991,0,0,0,0
8,CASH_IN,77971.38,C1370102803,10271,88242.38,C1379935176,0,0,0,0
6,PAYMENT,24469.38,C1300216352,2886,0,M288043672,0,0,0,0
1,PAYMENT,7648.78,C1031968647,1596,0,M1902455960,0,0,0,0
7,PAYMENT,7735.32,C526898047,7050,0,M1535877586,0,0,0,0
7,PAYMENT,225.61,C8255699,63500,63274.39,M360188840,0,0,0,0
4,CASH_IN,409664.42,C1144653485,1985419.52,2395083.94,C173783788,637177.97,227513.56,0,0
1,CASH_IN,248196.92,C281421502,3567618.59,3815815.51,C1297685781,318051.05,16997.22,0,0
2,CASH_OUT,131087.07,C1361409513,318183.44,187096.37,C1538745405,338120.46,469207.53,0,0
8,PAYMENT,1347.49,C457451090,10139,8791.51,M190735418,0,0,0,0
7,CASH_IN,30667.97,C393735973,1651929.64,1682597.61,C1810730392,51145,0,0,0
8,PAYMENT,16237.33,C952926999,174882.09,158644.76,M1795702751,0,0,0,0
7,PAYMENT,66345.42,C1122185195,0,0,M911400217,0,0,0,0
8,PAYMENT,32057.34,C1701503697,97670.3,65612.96,M347906624,0,0,0,0
8,CASH_IN,140339.96,C311254728,1431130.05,1571470.01,C2067466390,309159.99,1178249.03,0,0
2,CASH_IN,87551.31,C685407505,7939813.54,8027364.84,C1529115495,140396.66,52845.35,0,0
1,CASH_IN,338964.91,C1591161296,5451214.77,5790179.68,C766572210,365376.39,0,0,0
7,CASH_IN,79467.01,C388949884,2527309.87,2606776.88,C30516998,662343,0,0,0
7,PAYMENT,2005.12,C229880176,4625228.62,4623223.51,M1685438350,0,0,0,0
